SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.86039,1.9792017045483985,1161.915,939.583

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
4142757860,1359,1110,81.68,FAILED,864
2194655468,1059,859,81.11,FAILED,865
172639002,1103,914,82.86,FAILED,866
727596094,1152,897,77.86,FAILED,867
3644965955,1104,915,82.88,FAILED,868
508636401,1061,861,81.15,FAILED,869
2485783738,1103,914,82.86,FAILED,870
2867059789,1064,864,81.2,FAILED,871
4032230354,1152,897,77.86,FAILED,872
1382197104,1058,858,81.1,FAILED,873
414897784,1147,892,77.77,FAILED,874
264274937,1106,917,82.91,FAILED,875
3323093029,1358,1109,81.66,FAILED,876
2422404656,1060,860,81.13,FAILED,877
3383835662,1059,859,81.11,FAILED,878
254125889,1105,916,82.9,FAILED,879
1988912128,1149,894,77.81,FAILED,880
272330211,1150,895,77.83,FAILED,881
3513024497,1108,919,82.94,FAILED,882
2500304901,1064,864,81.2,FAILED,883
417354856,1149,894,77.81,FAILED,884
3847855168,1061,861,81.15,FAILED,885
687928622,1357,1108,81.65,FAILED,886
1978568847,1060,860,81.13,FAILED,887
716449041,1101,912,82.83,FAILED,888
3306159920,1106,917,82.91,FAILED,889
2810551483,1058,858,81.1,FAILED,890
1677529822,1146,891,77.75,FAILED,891
2615332776,1151,896,77.85,FAILED,892
4053360886,1146,891,77.75,FAILED,893
3216556232,1101,912,82.83,FAILED,894
3800466988,1102,913,82.85,FAILED,895
1808648811,1108,919,82.94,FAILED,896
78975108,1362,1113,81.72,FAILED,897
4277469335,1108,919,82.94,FAILED,898
2317449020,1152,897,77.86,FAILED,899
3100181458,1359,1110,81.68,FAILED,900
903730584,1150,895,77.83,FAILED,901
4193348457,1356,1107,81.64,FAILED,902
1501485293,1061,861,81.15,FAILED,903
298515361,1150,895,77.83,FAILED,904
620953449,1145,890,77.73,FAILED,905
407801693,1105,916,82.9,FAILED,906
638888088,1149,894,77.81,FAILED,907
1428552360,1063,863,81.19,FAILED,908
3753799697,1151,896,77.85,FAILED,909
2316057505,1357,1108,81.65,FAILED,910
823663453,1150,895,77.83,FAILED,911
2933902757,1104,915,82.88,FAILED,912
1216560304,1149,894,77.81,FAILED,913
3498960939,1357,1108,81.65,FAILED,914
803511997,1058,858,81.1,FAILED,915
1066417218,1104,915,82.88,FAILED,916
3523978062,1356,1107,81.64,FAILED,917
2251839396,1361,1112,81.7,FAILED,918
3386904679,1148,893,77.79,FAILED,919
2416321297,1149,894,77.81,FAILED,920
4241670575,1362,1113,81.72,FAILED,921
76814803,1064,864,81.2,FAILED,922
4029741477,1362,1113,81.72,FAILED,923
1711761235,1059,859,81.11,FAILED,924
1645709631,1063,863,81.19,FAILED,925
2872412883,1362,1113,81.72,FAILED,926
3837104390,1108,919,82.94,FAILED,927
331201643,1058,858,81.1,FAILED,928
4235592246,1362,1113,81.72,FAILED,929
3999320831,1361,1112,81.7,FAILED,930
2845518419,1060,860,81.13,FAILED,931
2515267747,1361,1112,81.7,FAILED,932
3434037507,1104,915,82.88,FAILED,933
1096466519,1357,1108,81.65,FAILED,934
4196327146,1107,918,82.93,FAILED,935
3486094314,1360,1111,81.69,FAILED,936
464455381,1145,890,77.73,FAILED,937
2322246739,1106,917,82.91,FAILED,938
2973746009,1151,896,77.85,FAILED,939
1347420398,1108,919,82.94,FAILED,940
4061069066,1360,1111,81.69,FAILED,941
1184387775,1152,897,77.86,FAILED,942
976639259,1059,859,81.11,FAILED,943
3502134807,1061,861,81.15,FAILED,944
2135097810,1149,894,77.81,FAILED,945
1189063249,1361,1112,81.7,FAILED,946
78648295,1058,858,81.1,FAILED,947
1765889221,1148,893,77.79,FAILED,948
2149287265,1151,896,77.85,FAILED,949
3486929962,1107,918,82.93,FAILED,950
3919821226,1104,915,82.88,FAILED,951
3032052438,1151,896,77.85,FAILED,952
2021388775,1107,918,82.93,FAILED,953
2486504081,1107,918,82.93,FAILED,954
3169503710,1060,860,81.13,FAILED,955
3178923625,1150,895,77.83,FAILED,956
4151622760,1148,893,77.79,FAILED,957
4228157612,1357,1108,81.65,FAILED,958
1358953865,1102,913,82.85,FAILED,959
2743553475,1148,893,77.79,FAILED,960
229857772,1101,912,82.83,FAILED,961
3021909093,1105,916,82.9,FAILED,962
3317466079,1107,918,82.93,FAILED,963
153572883,1104,915,82.88,FAILED,964
1060268056,1150,895,77.83,FAILED,965
132924086,1151,896,77.85,FAILED,966
2029004998,1359,1110,81.68,FAILED,967
1424117949,1103,914,82.86,FAILED,968
756134436,1058,858,81.1,FAILED,969
2426991454,1360,1111,81.69,FAILED,970
1971654942,1063,863,81.19,FAILED,971
1756034940,1058,858,81.1,FAILED,972
679071058,1061,861,81.15,FAILED,973
4163716013,1102,913,82.85,FAILED,974
2881341551,1151,896,77.85,FAILED,975
126425966,1062,862,81.17,FAILED,976
3283259856,1362,1113,81.72,FAILED,977
2521263455,1105,916,82.9,FAILED,978
1215771940,1360,1111,81.69,FAILED,979
1936870701,1148,893,77.79,FAILED,980
4125080199,1107,918,82.93,FAILED,981
918766643,1060,860,81.13,FAILED,982
2279865884,1151,896,77.85,FAILED,983
2023425567,1362,1113,81.72,FAILED,984
2123616930,1359,1110,81.68,FAILED,985
3724979084,1058,858,81.1,FAILED,986
34107760,1107,918,82.93,FAILED,987
2594446337,1062,862,81.17,FAILED,988
4095470209,1101,912,82.83,FAILED,989
4047810329,1106,917,82.91,FAILED,990
892032326,1063,863,81.19,FAILED,991
2897470017,1357,1108,81.65,FAILED,992
2653580968,1063,863,81.19,FAILED,993
449825318,1150,895,77.83,FAILED,994
1792621864,1148,893,77.79,FAILED,995
4151513166,1060,860,81.13,FAILED,996
3749206210,1059,859,81.11,FAILED,997
1319719788,1058,858,81.1,FAILED,998
2605296916,1358,1109,81.66,FAILED,999
1130789961,1146,891,77.75,FAILED,1000
